train/value_loss,train/learning_rate,train/explained_variance,time/total_timesteps,train/policy_loss,time/iterations,time/time_elapsed,train/n_updates,time/fps,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
7.688318959253593e-08,0.0007,5.960464477539063e-08,645000,-3.1172668890633304e-09,,,128999,,-0.00017100102559197694,300.0,-2.9999999329447746
,,,645000,,1000,6,,742,,,
2.408161890343763e-06,0.0007,0.0,645500,-3.3536913690568326e-08,1100,7,129099,741,-0.0003135900478810072,,
7.695838410981537e-10,0.0007,4.172325134277344e-06,646000,-5.97370986010759e-10,1200,8,129199,745,-0.0003139157488476485,,
6.507308114578336e-08,0.0007,2.980232238769531e-07,646500,-6.613148917367084e-10,1300,8,129299,746,-3.973884304286912e-05,,
2.7642854547593743e-06,0.0007,0.0,647000,-3.593060071693799e-08,1400,9,129399,747,-0.0003116704465355724,,
7.216847675017846e-10,0.0007,9.953975677490234e-06,647500,-2.3221743972179354e-11,1500,9,129499,751,-1.9130175132886507e-05,,
5.498108635038079e-08,0.0007,1.1920928955078125e-07,648000,-5.069239250587998e-09,1600,10,129599,755,-0.0003051330568268895,,
2.777926738417591e-06,0.0007,1.1920928955078125e-07,648500,-3.601894604798872e-08,1700,11,129699,756,-0.0003104447678197175,,
1.0109844073014074e-09,0.0007,7.092952728271484e-06,649000,-6.857144851935004e-10,1800,11,129799,760,-0.0003062156029045582,,
6.222055048965558e-08,0.0007,0.0,649500,-4.311166978965275e-10,1900,12,129899,762,-2.6032881578430533e-05,,
2.815421794366557e-06,0.0007,0.0,650000,-1.4505177059476182e-09,,,129999,,-1.9931192582589574e-05,300.0,-2.9999999329447746
,,,650000,,2000,13,,732,,,
2.6992491797273033e-08,0.0007,2.980232238769531e-07,650500,-2.8404570362461357e-10,100,0,130099,856,-2.5877845473587513e-05,,
2.7548153411771636e-06,0.0007,0.0,651000,-5.738800101795505e-09,200,1,130199,854,-5.4731586715206504e-05,,
3.0969715680839727e-10,0.0007,2.3305416107177734e-05,651500,-3.634707812505411e-10,300,1,130299,839,-0.00029489342705346644,,
5.32537214326112e-08,0.0007,3.5762786865234375e-07,652000,-3.988081809236377e-10,400,2,130399,830,-2.6123107090825215e-05,,
2.9721200007770676e-06,0.0007,0.0,652500,-1.4902301614938551e-09,500,3,130499,829,-1.6666241208440624e-05,,
1.7621673009671213e-09,0.0007,2.2172927856445312e-05,653000,-8.723298750012987e-10,600,3,130599,814,-0.0002985436003655195,,
7.543909674723182e-08,0.0007,3.5762786865234375e-07,653500,-2.374339336252973e-10,700,4,130699,810,-1.8894066670327447e-05,,
2.7288065211905632e-06,0.0007,0.0,654000,-3.427125605526271e-08,800,4,130799,808,-0.0002968006592709571,,
7.647947830591306e-10,0.0007,9.47713851928711e-06,654500,-4.7789678464527086e-11,900,5,130899,806,-2.3728294763714075e-05,,
9.87100747806835e-08,0.0007,0.0,655000,-2.715934144248422e-10,,,130999,,-1.7571739590493962e-05,300.0,-2.9999999329447746
,,,655000,,1000,6,,734,,,
2.9077791623421945e-06,0.0007,0.0,655500,-2.9481519447926985e-09,1100,7,131099,734,-3.409591590752825e-05,,
7.216847675017846e-10,0.0007,4.291534423828125e-06,656000,-5.573218553323045e-10,1200,8,131199,737,-0.00029695150442421436,,
6.8449573120688e-08,0.0007,1.1920928955078125e-07,656500,-4.5231920986488205e-10,1300,8,131299,742,-2.9052753234282136e-05,,
2.957587184937438e-06,0.0007,1.1920928955078125e-07,657000,-2.9733926432129465e-09,1400,9,131399,745,-2.5740888304426335e-05,,
1.3046360658464096e-09,0.0007,5.602836608886719e-06,657500,-7.471343543841158e-10,1500,9,131499,751,-0.0002967831096611917,,
6.71281839004223e-08,0.0007,2.384185791015625e-07,658000,-5.375328626655573e-09,1600,10,131599,752,-0.00030080220312811434,,
2.9375075882853707e-06,0.0007,1.1920928955078125e-07,658500,-5.9265929941432205e-09,1700,11,131699,758,-5.2656127081718296e-05,,
1.7435312082980658e-09,0.0007,1.7881393432617188e-06,659000,-8.642526694302433e-10,1800,11,131799,761,-0.00030030537163838744,,
7.363153997630434e-08,0.0007,0.0,659500,-5.6297584372089204e-09,1900,12,131899,763,-0.00029492765315808356,,
2.9395532692433335e-06,0.0007,0.0,660000,-4.4464592008353065e-09,,,131999,,-3.964827556046657e-05,300.0,-2.9999999329447746
,,,660000,,2000,13,,731,,,
4.3219529288762715e-08,0.0007,0.0,660500,-4.31722479987684e-09,100,0,132099,867,-0.00029872680897824466,,
2.681007117644185e-06,0.0007,0.0,661000,-2.8306970101255047e-09,200,1,132199,820,-2.469521677994635e-05,,
5.830670946060934e-10,0.0007,2.187490463256836e-05,661500,-4.173183326683372e-11,300,1,132299,829,-2.9224556783447042e-05,,
8.367248227614255e-08,0.0007,0.0,662000,-2.50054449368875e-10,400,2,132399,831,-2.1400384866865352e-05,,
2.809538727888139e-06,0.0007,0.0,662500,-3.477607535273819e-08,500,3,132499,825,-0.00029693645774386823,,
9.691127900168794e-10,0.0007,7.331371307373047e-06,663000,-5.38475201927735e-11,600,3,132599,817,-2.5613699108362198e-05,,
8.374099991215189e-08,0.0007,0.0,663500,-5.755121712525124e-09,700,4,132699,814,-0.0002893827040679753,,
2.9300085770955775e-06,0.0007,1.1920928955078125e-07,664000,-2.9595945694183e-09,800,4,132799,818,-2.5578861823305488e-05,,
1.5234142836106912e-09,0.0007,1.2993812561035156e-05,664500,-8.117513883298955e-10,900,5,132899,818,-0.00029691518284380436,,
6.591933754407364e-08,0.0007,1.7881393432617188e-07,665000,-5.326866059363056e-09,,,132999,,-0.0002963626757264137,300.0,-2.9999999329447746
,,,665000,,1000,7,,706,,,
2.984972070407821e-06,0.0007,0.0,665500,-2.9871913831414076e-09,1100,7,133099,714,-2.369631692999974e-05,,
1.3385956787459463e-09,0.0007,5.4836273193359375e-06,666000,-7.592501072295477e-10,1200,8,133199,722,-0.00029596162494271994,,
2.861285608446451e-08,0.0007,5.960464477539063e-08,666500,-1.4622969501942862e-10,1300,8,133299,728,-1.790171882021241e-05,,
3.2302523322869092e-06,0.0007,-1.1920928955078125e-07,667000,-1.5536694153439612e-09,1400,9,133399,734,-1.868471736088395e-05,,
8.144667162923724e-10,0.0007,9.5367431640625e-07,667500,-2.4736204404240958e-11,1500,10,133499,739,-2.160553412977606e-05,,
5.6341445286989256e-08,0.0007,5.960464477539063e-08,668000,-4.923009999657779e-09,1600,10,133599,743,-0.00029542885022237897,,
2.84382758763968e-06,0.0007,0.0,668500,-3.4986083363719445e-08,1700,11,133699,746,-0.00029420439386740327,,
1.4557208771748265e-09,0.0007,5.364418029785156e-07,669000,-1.6490805943014664e-10,1800,12,133799,749,-7.367404759861529e-05,,
7.335682283837741e-08,0.0007,4.76837158203125e-07,669500,-5.3835740310148594e-09,1900,12,133899,750,-0.000289011572021991,,
2.7107146252092207e-06,0.0007,0.0,670000,-3.2734916999288544e-08,,,133999,,-0.00028772905352525413,300.0,-2.9999999329447746
,,,670000,,2000,13,,720,,,
1.5596398839079484e-08,0.0007,0.0,670500,-2.5887196830609582e-09,100,0,134099,954,-0.00029272778192535043,,
3.068162641284289e-06,0.0007,0.0,671000,-1.5141250475636525e-09,200,1,134199,856,-1.2967197108082473e-05,,
9.224656594142289e-10,0.0007,3.0994415283203125e-05,671500,-1.0500267322299806e-10,300,1,134299,820,-5.8099034504266456e-05,,
1.066933776883161e-07,0.0007,0.0,672000,-2.8236296634176483e-10,400,2,134399,806,-1.584342317073606e-05,,
2.959751554953982e-06,0.0007,0.0,672500,-5.948804560063081e-09,500,3,134499,805,-5.807614797959104e-05,,
5.238846023658539e-10,0.0007,1.5497207641601562e-06,673000,-3.9712545751857675e-11,600,3,134599,810,-2.660993777681142e-05,,
6.438347099901875e-08,0.0007,4.76837158203125e-07,673500,-2.194286558010461e-10,700,4,134699,810,-1.1947600796702318e-05,,
2.5983877094404306e-06,0.0007,0.0,674000,-1.3934730036524456e-09,800,4,134799,809,-1.3516939361579716e-05,,
4.1022901742238105e-10,0.0007,0.0,674500,-1.7500443802442867e-11,900,5,134899,810,-1.4720350918651093e-05,,
3.492034039709324e-08,0.0007,3.5762786865234375e-07,675000,-6.461702839466454e-10,,,134999,,-5.8088604419026524e-05,300.0,-2.9999999329447746
,,,675000,,1000,6,,728,,,
3.2581283448962495e-06,0.0007,0.0,675500,-6.241600569723005e-09,1100,7,135099,731,-5.829604197060689e-05,,
1.5405561271109036e-09,0.0007,0.0,676000,-3.3991247316844664e-11,1200,8,135199,737,-1.4537830793415196e-05,,
5.2532914907033046e-08,0.0007,1.1920928955078125e-07,676500,-1.9805793116667303e-10,1300,8,135299,740,-1.9906683519366197e-05,,
2.8965866931685014e-06,0.0007,0.0,677000,-1.4712152607287976e-09,1400,9,135399,744,-1.73063381225802e-05,,
1.1748184647331072e-09,0.0007,2.4497509002685547e-05,677500,-2.961613593255308e-11,1500,10,135499,748,-1.2003203664789908e-05,,
5.6394195979692086e-08,0.0007,0.0,678000,-8.211747948294601e-10,1600,10,135599,752,-5.808009154861793e-05,,
2.7097207748738583e-06,0.0007,1.1920928955078125e-07,678500,-7.1146040170333436e-09,1700,11,135699,753,-6.57873461022973e-05,,
6.514497274956454e-10,0.0007,1.3113021850585938e-06,679000,-2.2212103684138285e-11,1800,11,135799,760,-1.3567403584602289e-05,,
1.0129703298389359e-07,0.0007,1.1920928955078125e-07,679500,-2.7512719880107284e-10,1900,12,135899,761,-1.7313264834228903e-05,,
2.394371676928131e-06,0.0007,0.0,680000,-5.350424547856392e-09,,,135999,,-5.802963278256357e-05,300.0,-2.9999999329447746
,,,680000,,2000,13,,732,,,
2.2265217225481138e-08,0.0007,1.1920928955078125e-07,680500,-1.2906578583660178e-10,100,0,136099,886,-1.732856617309153e-05,,
2.188781763834413e-06,0.0007,0.0,681000,-5.115514234432794e-09,200,1,136199,834,-5.810404400108382e-05,,
2.4864235670385426e-10,0.0007,5.125999450683594e-05,681500,-2.726031032851406e-11,300,1,136299,823,-2.6925099518848583e-05,,
5.4021182194219364e-08,0.0007,0.0,682000,-2.0091858732307344e-10,400,2,136399,831,-1.73281405295711e-05,,
2.852744728443213e-06,0.0007,0.0,682500,-1.4601092557242623e-09,500,3,136499,813,-1.2683330169238616e-05,,
6.545796682466687e-10,0.0007,1.2516975402832031e-06,683000,-2.204382856807463e-11,600,3,136599,817,-1.762296597007662e-05,,
9.209422557887592e-08,0.0007,0.0,683500,-2.623384010025376e-10,700,4,136699,818,-1.4388184354174882e-05,,
2.6232562504446832e-06,0.0007,0.0,684000,-5.6008153670461525e-09,800,4,136799,818,-5.808436617371626e-05,,
7.216847675017846e-10,0.0007,5.40614128112793e-05,684500,-1.1610871986089677e-10,900,5,136899,812,-6.433653470594436e-05,,
6.492458481943686e-08,0.0007,0.0,685000,-2.2027002444247046e-10,,,136999,,-1.6688158211763948e-05,300.0,-2.9999999329447746
,,,685000,,1000,6,,732,,,
2.918539848906221e-06,0.0007,0.0,685500,-1.4767682632310652e-09,1100,7,137099,729,-1.7241811292478815e-05,,
7.442686467129533e-10,0.0007,4.291534423828125e-06,686000,-4.711658146971942e-11,1200,8,137199,730,-2.4242926883744076e-05,,
7.131122004011559e-08,0.0007,0.0,686500,-4.6174250534214423e-10,1300,8,137299,736,-2.774446693365462e-05,,
2.809057605190901e-06,0.0007,0.0,687000,-1.4488349409091938e-09,1400,9,137399,741,-1.6445465007564053e-05,,
1.1260894439146796e-09,0.0007,1.138448715209961e-05,687500,-2.8943042407192365e-11,1500,10,137499,743,-1.7317066522082314e-05,,
9.840768200319872e-08,0.0007,1.1920928955078125e-07,688000,-2.7108862377112075e-10,1600,10,137599,749,-1.3510552889783867e-05,,
2.017510269070044e-06,0.0007,0.0,688500,-1.2278917882468932e-09,1700,11,137699,751,-1.1482025001896545e-05,,
6.704816146729797e-10,0.0007,1.0728836059570312e-06,689000,-8.952150132301995e-11,1800,11,137799,754,-6.062378088245168e-05,,
5.0374012516840594e-08,0.0007,1.1920928955078125e-07,689500,-7.760774245468838e-10,1900,12,137899,757,-5.801540828542784e-05,,
3.0770083867537323e-06,0.0007,1.1920928955078125e-07,690000,-6.065250524045496e-09,,,137999,,-5.79773259232752e-05,300.0,-2.9999999329447746
,,,690000,,2000,13,,725,,,
4.065398329089476e-08,0.0007,1.1920928955078125e-07,690500,-6.973254751407865e-10,100,0,138099,834,-5.59503459953703e-05,,
2.9766702027700376e-06,0.0007,0.0,691000,-1.4914082191452849e-09,200,1,138199,838,-1.2090434211131651e-05,,
5.780499412466611e-10,0.0007,2.2232532501220703e-05,691500,-1.0348820411731907e-10,300,1,138299,834,-6.571093399543315e-05,,
8.294217934690096e-08,0.0007,0.0,692000,-2.488765304953233e-10,400,2,138399,822,-1.9491690181894228e-05,,
2.655208845681045e-06,0.0007,0.0,692500,-2.81723488981811e-09,500,3,138499,820,-2.7157157092005946e-05,,
5.926530377564632e-10,0.0007,1.2516975402832031e-06,693000,-2.103418828003356e-11,600,3,138599,807,-1.7300430044997483e-05,,
6.512622974241822e-08,0.0007,0.0,693500,-2.2060657467459777e-10,700,4,138699,802,-1.496315780968871e-05,,
2.8422637114999816e-06,0.0007,-1.1920928955078125e-07,694000,-1.4574169648895463e-09,800,4,138799,802,-1.5548697774647735e-05,,
1.1478717976132202e-09,0.0007,2.5033950805664062e-05,694500,-1.1711835667949089e-10,900,5,138899,804,-5.794483149657026e-05,,
6.048619383136611e-08,0.0007,0.0,695000,-8.501177539699256e-10,,,138999,,-5.7924647990148515e-05,300.0,-2.9999999329447746
,,,695000,,1000,6,,731,,,
2.5656054276623763e-06,0.0007,0.0,695500,-5.53889067944624e-09,1100,7,139099,731,-5.788851558463648e-05,,
5.186479024033019e-10,0.0007,6.079673767089844e-06,696000,-7.875200491724854e-11,1200,8,139199,733,-5.790188515675254e-05,,
9.773001607982224e-08,0.0007,2.980232238769531e-07,696500,-2.702472412519086e-10,1300,8,139299,738,-1.6431389667559415e-05,,
2.752178261289373e-06,0.0007,0.0,697000,-1.4341952070395791e-09,1400,9,139399,742,-1.4564129742211662e-05,,
1.5703698341695826e-09,0.0007,0.0,697500,-1.3663807585384546e-10,1500,10,139499,746,-5.787809641333297e-05,,
3.8535596047495346e-08,0.0007,5.364418029785156e-07,698000,-1.6978798922373528e-10,1600,10,139599,752,-1.5320467355195433e-05,,
3.1260010473488364e-06,0.0007,0.0,698500,-1.5284282728345033e-09,1700,11,139699,754,-1.720116961223539e-05,,
1.1681841050048547e-09,0.0007,1.0907649993896484e-05,699000,-1.177914571437455e-10,1800,11,139799,758,-5.785605026176199e-05,,
6.692346943282246e-08,0.0007,5.364418029785156e-07,699500,-1.118177328507386e-09,1900,12,139899,761,-6.551556725753471e-05,,
3.124069962723297e-06,0.0007,0.0,700000,-1.5279233434029038e-09,,,139999,,-1.5075524970598053e-05,300.0,-2.9999999329447746
,,,700000,,2000,13,,730,,,
3.7213762738019796e-08,0.0007,5.960464477539063e-08,700500,-8.329538725426744e-10,100,0,140099,868,-6.466670311056077e-05,,
2.8845352062489837e-06,0.0007,0.0,701000,-1.4681864612953177e-09,200,1,140199,854,-1.7539485270390287e-05,,
1.7688265296911254e-09,0.0007,4.112720489501953e-06,701500,-1.4538831250021644e-10,300,1,140299,811,-5.773036536993459e-05,,
2.7919204725890268e-08,0.0007,0.0,702000,-1.4437866180383452e-10,400,2,140399,794,-1.725398215057794e-05,,
3.2754501262388658e-06,0.0007,0.0,702500,-1.5644389117497326e-09,500,3,140499,777,-1.7115693481173366e-05,,
1.1212378803193701e-09,0.0007,7.748603820800781e-07,703000,-2.8943042407192365e-11,600,3,140599,757,-1.6125020920298994e-05,,
3.7413450115764135e-08,0.0007,5.960464477539063e-08,703500,-6.690554221755463e-10,700,4,140699,759,-5.770279676653445e-05,,
2.422473244223511e-06,0.0007,0.0,704000,-6.727574941578496e-09,800,5,140799,767,-6.526830838993192e-05,,
3.788230285017846e-10,0.0007,5.257129669189453e-05,704500,-6.730940110832861e-11,900,5,140899,770,-5.7667086366564035e-05,,
7.081301589551003e-08,0.0007,5.960464477539063e-08,705000,-2.3002988402964775e-10,,,140999,,-1.7246911738766357e-05,300.0,-2.9999999329447746
,,,705000,,1000,7,,701,,,
2.825455794663867e-06,0.0007,0.0,705500,-7.265208434859005e-09,1100,7,141099,712,-6.512767868116498e-05,,
4.6140655185489265e-10,0.0007,6.973743438720703e-06,706000,-1.8510085825207412e-11,1200,8,141199,717,-1.2528648767329287e-05,,
4.3132949656410347e-08,0.0007,1.1920928955078125e-07,706500,-1.7954783493312476e-10,1300,8,141299,723,-1.4776362149859779e-05,,
2.9368425202846993e-06,0.0007,0.0,707000,-1.481479938725272e-09,1400,9,141399,728,-1.7351831047562882e-05,,
9.037954273871662e-10,0.0007,8.940696716308594e-07,707500,-2.5914118073622205e-11,1500,10,141499,733,-1.3411372492555529e-05,,
5.766101907056509e-08,0.0007,0.0,708000,-8.305980903067223e-10,1600,10,141599,737,-5.763678200310096e-05,,
2.95703171104833e-06,0.0007,0.0,708500,-1.48652801179594e-09,1700,11,141699,741,-1.7234895494766533e-05,,
2.363300666274881e-10,0.0007,3.3974647521972656e-06,709000,-2.6587213333706394e-11,1800,12,141799,743,-2.7480982680572197e-05,,
5.947558889829452e-08,0.0007,0.0,709500,-1.0542335893148902e-09,1900,12,141899,748,-6.532014958793297e-05,,
2.9464597446349217e-06,0.0007,0.0,710000,-1.483835720961224e-09,,,141999,,-1.344955489912536e-05,300.0,-2.9999999329447746
,,,710000,,2000,13,,714,,,
2.086668970946448e-08,0.0007,1.3113021850585938e-06,710500,-1.2485894262947994e-10,100,0,142099,836,-1.7224196199094877e-05,,
2.9360669486777624e-06,0.0007,0.0,711000,-1.481143430126508e-09,200,1,142199,795,-1.589952989888843e-05,,
6.911129446507402e-10,0.0007,1.1324882507324219e-06,711500,-2.2716922093435343e-11,300,1,142299,808,-1.146750946645625e-05,,
7.295224691006297e-08,0.0007,1.1920928955078125e-07,712000,-2.3356364065030277e-10,400,2,142399,811,-1.722693741612602e-05,,
3.0724445423402358e-06,0.0007,0.0,712500,-6.061211532681909e-09,500,3,142499,807,-5.747706745751202e-05,,
7.43083483634166e-10,0.0007,5.263090133666992e-05,713000,-9.423316293943884e-11,600,3,142599,805,-5.749395495513454e-05,,
6.403742247584887e-08,0.0007,5.960464477539063e-08,713500,-4.3751108291800733e-10,700,4,142699,812,-2.84407378785545e-05,,
2.994158194269403e-06,0.0007,0.0,714000,-5.983132211895281e-09,800,4,142799,807,-6.098750600358471e-05,,
9.635350295411627e-10,0.0007,3.337860107421875e-06,714500,-2.6755486715046572e-11,900,5,142899,808,-1.674633676884696e-05,,
9.755250118814729e-08,0.0007,1.1920928955078125e-07,715000,-2.7007898695252663e-10,,,142999,,-1.7087539163185284e-05,300.0,-2.9999999329447746
,,,715000,,1000,6,,737,,,
2.8746785574185196e-06,0.0007,0.0,715500,-5.86264858881691e-09,1100,7,143099,742,-5.739625703427009e-05,,
3.000217019266671e-10,0.0007,1.055002212524414e-05,716000,-5.990537232936077e-11,1200,8,143199,747,-5.7409713917877525e-05,,
6.473236169313168e-08,0.0007,5.960464477539063e-08,716500,-2.1993347421034315e-10,1300,8,143299,753,-2.1961530364933424e-05,,
2.9099505809426773e-06,0.0007,2.384185791015625e-07,717000,-7.372904065050534e-09,1400,9,143399,754,-6.503764598164707e-05,,
6.501629234989537e-10,0.0007,1.9669532775878906e-05,717500,-6.613148223477694e-11,1500,9,143499,758,-3.973307684645988e-05,,
8.315565480643272e-08,0.0007,5.960464477539063e-08,718000,-2.492130390940872e-10,1600,10,143599,761,-1.590273495821748e-05,,
2.8983108677493874e-06,0.0007,1.1920928955078125e-07,718500,-5.886879872463169e-09,1700,11,143699,764,-5.735249214922078e-05,,
1.993865961225083e-09,0.0007,4.172325134277344e-07,719000,-3.8534633817199904e-11,1800,11,143799,766,-1.5538980733253993e-05,,
6.271456243212015e-08,0.0007,0.0,719500,-1.0819987128485309e-09,1900,12,143899,768,-6.488077633548528e-05,,
2.668696879482013e-06,0.0007,0.0,720000,-1.4121511737741343e-09,,,143999,,-1.3583658073912375e-05,300.0,-2.9999999329447746
,,,720000,,2000,13,,738,,,
3.252090863270496e-08,0.0007,0.0,720500,-1.5582127255164835e-10,100,0,144099,868,-1.7045018466887996e-05,,
2.889848929044092e-06,0.0007,0.0,721000,-5.878129982761493e-09,200,1,144199,850,-5.7317345635965466e-05,,
9.875442685824964e-10,0.0007,3.2782554626464844e-06,721500,-2.726031032851406e-11,300,1,144299,840,-1.6193751434911974e-05,,
7.581457595051688e-08,0.0007,3.5762786865234375e-07,722000,-9.524280253359052e-10,400,2,144399,827,-5.732260615332052e-05,,
2.8659217150561744e-06,0.0007,-1.1920928955078125e-07,722500,-1.463474785801111e-09,500,3,144499,831,-1.7064983694581315e-05,,
5.926530377564632e-10,0.0007,1.2516975402832031e-06,723000,-8.413676005902815e-11,600,3,144599,830,-5.731108831241727e-05,,
6.782467920629642e-08,0.0007,0.0,723500,-9.005997614330852e-10,700,4,144699,825,-5.729303302359767e-05,,
2.70729515250423e-06,0.0007,0.0,724000,-7.112079369875346e-09,800,4,144799,822,-6.489895167760551e-05,,
1.6159816818017703e-09,0.0007,0.0,724500,-1.733217180888147e-10,900,5,144899,822,-6.493820546893403e-05,,
5.859014962084075e-08,0.0007,1.1324882507324219e-06,725000,-2.0916397780457174e-10,,,144999,,-1.2500095181167126e-05,300.0,-2.9999999329447746
